charform,frequency,perMILL,zipf,CD_N,CD_percent,CD_log
甲,1889,40.46742207568360,4.607105539109500,737,0.14241545893719800,2.8674674878590500
咯,221,4.734409888155670,3.675265854872780,187,0.036135265700483100,2.271841606536500
疲,1052,22.536647974388100,4.352889321005390,618,0.11942028985507200,2.790988475088820
竭,175,3.7489671060056200,3.57391162987396,142,0.02743961352657010,2.1522883443830600
淘,1327,28.427881998111200,4.453744504052100,729,0.1408695652173910,2.8627275283179700
综,2396,51.32871534851130,4.710360394904940,1071,0.20695652173913000,3.029789470831860
钮,276,5.912656692900300,3.7717826632528800,165,0.03188405797101450,2.2174839442139100
黏,234,5.012904587458950,3.700089438597810,139,0.026859903381642500,2.143014800254100
伊,1839,39.3962886168248,4.595455310425740,515,0.09951690821256040,2.711807229041190
仍,2244,48.072469633580700,4.681896433771790,1170,0.22608695652173900,3.0681858617461600
惫,597,12.789333498773500,4.1068479123170300,332,0.06415458937198070,2.5211380837040400
芝,827,17.716547409523700,4.248379090740210,283,0.05468599033816430,2.45178643552429
胆,1105,23.67204944077840,4.374235859208800,733,0.1416425120772950,2.8651039746411300
烘,848,18.16642346224440,4.259269433444380,200,0.03864734299516910,2.3010299956639800
焙,518,11.096942633776600,4.045203340932900,97,0.018743961352657000,1.9867717342662400
凌,926,19.837391658064000,4.297484567869600,551,0.10647342995169100,2.741151598851790
胖,1780,38.13235113537150,4.581293583496560,616,0.11903381642512100,2.7895807121644300
愈,1505,32.24111711164840,4.508410081117530,715,0.13816425120772900,2.8543060418010800
肢,457,9.790159813968970,3.9907897812575200,280,0.05410628019323670,2.4471580313422200
丽,3337,71.48744704423290,4.854229787842460,1281,0.24753623188405800,3.1075491297446900
傍,143,3.063441692336020,3.4862096186527300,117,0.022608695652173900,2.0681858617461600
鸣,1481,31.726973051396200,4.501428639708870,904,0.17468599033816400,2.9561684304753600
滩,793,16.988176657499800,4.23014676850527,353,0.06821256038647340,2.5477747053878200
哀,703,15.060136431554000,4.177828906207490,423,0.0817391304347826,2.6263403673750400
祸,414,8.868985039350440,3.947873922308560,269,0.051980676328502400,2.429752280002410
却,2364,50.643189934841700,4.704521053396880,1311,0.25333333333333300,3.117602691690080
淡,1768,37.875279105245400,4.5783558418647200,1074,0.20753623188405800,3.0310042813635400
屈,997,21.35840116964350,4.329568739499320,543,0.10492753623188400,2.734799829588850
骚,780,16.70968195819650,4.222968183878150,350,0.06763285024154590,2.5440680443502800
摄,3915,83.86974982864010,4.923605347581630,1297,0.2506280193236720,3.11293997608408
肤,2469,52.89257019844500,4.723394671119600,712,0.13758454106280200,2.8524799936368600
勾,792,16.96675398832260,4.229598762777160,551,0.10647342995169100,2.741151598851790
挑,4781,102.42178133607400,5.010392324883460,2322,0.44869565217391300,3.365862215402560
猜,2605,55.80605320654080,4.7466813088232100,1386,0.2678260869565220,3.141763230275790
窒,172,3.6846990984741000,3.5664020280952100,134,0.025893719806763300,2.1271047983648100
涸,33,0.7069480828467750,2.849387521065550,23,0.0044444444444444400,1.3617278360175900
爽,2405,51.52151937110580,4.711988661897520,1271,0.24560386473430000,3.104145550554010
迫,2625,56.23450659008430,4.750002888929640,1476,0.2852173913043480,3.1690863574870200
卑,968,20.737143763505400,4.316748938496060,435,0.08405797101449280,2.6384892569546400
嫁,974,20.865679778568400,4.31943253806628,470,0.09082125603864730,2.6720978579357200
丧,1191,25.51439899001540,4.406785342670440,749,0.14473429951690800,2.8744818176994700
恰,2957,63.34683275690640,4.801724905713780,1231,0.2378743961352660,3.090258052931320
谅,571,12.232344100166900,4.087509689433510,384,0.07420289855072460,2.584331224367530
侵,1186,25.407285644129500,4.404958270215910,586,0.1132367149758450,2.767897616018090
捏,877,18.787680868382500,4.273873174553710,473,0.09140096618357490,2.6748611407378100
络,3025,64.80357426095430,4.811598960176150,1495,0.28888888888888900,3.1746411926604500
臭,913,19.558896958760800,4.291344358721970,422,0.08154589371980680,2.625312450961670
漠,870,18.637722184142200,4.270392833806280,462,0.08927536231884060,2.6646419755561300
邮,1242,26.60695511805130,4.424995177028230,560,0.10821256038647300,2.7481880270062000
岛,3351,71.78736441271340,4.8560480090229400,969,0.1872463768115940,2.986323777050770
欣,1763,37.7681657593595,4.577125893486990,1035,0.2,3.0149403497929400
肩,1037,22.21530793673050,4.346652337576710,500,0.0966183574879227,2.6989700043360200
酵,676,14.481724363770300,4.160820277129300,211,0.04077294685990340,2.3242824552976900
旺,1207,25.85716169685020,4.412580851285010,394,0.0761352657004831,2.595496221825570
胶,1056,22.622338651096800,4.354537499385460,454,0.08772946859903380,2.6570558528571000
囊,691,14.803064401427900,4.170351628561860,268,0.05178743961352660,2.428134794028790
凝,670,14.35318834870720,4.1569483838884900,412,0.0796135265700483,2.6148972160331300
佩,948,20.308690379961900,4.307681918525730,561,0.10840579710144900,2.7489628612561600
恳,119,2.549297632083820,3.406420542580200,100,0.01932367149758450,2.0
缚,408,8.740449024287390,3.941533744277550,295,0.057004830917874400,2.469822015978160
晒,901,19.301824928634700,4.285598372166730,469,0.0906280193236715,2.6711728427150800
乍,191,4.0917298128404200,3.6119069484353900,164,0.03169082125603870,2.214843848047700
野,4656,99.74394768892670,4.9988865528295000,1846,0.3567149758454110,3.266231696689890
仿,2157,46.20869741516650,4.664723726290210,1102,0.21294685990338200,3.042181594515770
喧,115,2.4636069553751200,3.3915714215412800,98,0.01893719806763290,1.9912260756924900
嚣,115,2.4636069553751200,3.3915714215412800,94,0.01816425120772950,1.9731278535997000
乌,1872,40.10323669967160,4.603179425589750,657,0.12695652173913000,2.8175653695597800
巫,758,16.238383236298600,4.210542786819720,161,0.03111111111111110,2.2068258760318500
怜,729,15.617125830160600,4.19360110950564,440,0.08502415458937200,2.6434526764861900
凡,2136,45.758821362445800,4.660474829544180,1224,0.23652173913043500,3.087781417809540
逮,279,5.976924700431820,3.776477784461260,189,0.036521739130434800,2.2764618041732400
悯,153,3.2776683841077700,3.515565012005260,66,0.012753623188405800,1.8195439355418700
败,3148,67.43856256974690,4.828908304874690,1531,0.29584541062801900,3.184975190698260
淇,241,5.162863271699170,3.712890623762530,99,0.019130434782608700,1.99563519459755
淋,566,12.125230754281000,4.0836900123759400,308,0.059516908212560400,2.4885507165004400
骛,16,0.34276270683480000,2.53499356384359,16,0.0030917874396135300,1.2041199826559200
审,3818,81.79175091845410,4.912709505245310,1497,0.2892753623188410,3.1752218003430500
暗,3523,75.47206351118750,4.877786224368910,1564,0.3022222222222220,3.1942367487238300
纳,3892,83.37702843756500,4.92104641278398,1564,0.3022222222222220,3.1942367487238300
耕,426,9.126057069476540,3.9602831802903800,256,0.049468599033816400,2.4082399653118500
黯,15,0.3213400376576250,2.506964840243350,14,0.002705314009661840,1.146128035678240
锐,728,15.59570316098340,4.193004960500700,514,0.09932367149758460,2.710963118995280
黎,1125,24.100502824321900,4.382026103635050,444,0.08579710144927540,2.6473829701146200
割,1340,28.70637669741450,4.457978379552470,821,0.15864734299516900,2.9143431571194400
裁,1625,34.81183741290940,4.541726946502560,683,0.1319806763285020,2.8344207036815300
慧,1230,26.34988308792520,4.420778692627060,628,0.12135265700483100,2.797959643737200
甜,2228,47.72970692674590,4.6787887676893600,813,0.15710144927536200,2.910090545594070
纱,208,4.455915188852400,3.648936916150430,130,0.025120772946859900,2.113943352306840
倡,449,9.618778460551570,3.9831199221909900,325,0.06280193236714980,2.5118833609788700
旭,307,6.57675943739272,3.8180119566648500,102,0.01971014492753620,2.0086001717619200
歪,395,8.46195432498412,3.9274706768141300,253,0.04888888888888890,2.403120521175820
辫,62,1.3282054889848500,3.1232652706859200,42,0.008115942028985510,1.6232492903979000
赢,2066,44.25923452004350,4.6460038983712700,871,0.16830917874396100,2.9400181550076600
薛,202,4.327379173789350,3.6362249506342900,86,0.016618357487922700,1.9344984512435700
扫,1924,41.21721549688470,4.61507864888946,853,0.16483091787439600,2.930949031167520
叠,1229,26.328460418748100,4.420425464074120,712,0.13758454106280200,2.8524799936368600
宠,1160,24.850296245523000,4.395331570414580,490,0.09468599033816430,2.690196080028510
剑,1131,24.22903883938490,4.384336186113120,460,0.08888888888888890,2.662757831681570
湾,3381,72.43004448802860,4.859918751953430,804,0.15536231884058000,2.905256048748450
啦,1828,39.16063925587590,4.5928497725854800,966,0.18666666666666700,2.9849771264154900
蔡,450,9.640201129728740,3.984086094963010,172,0.03323671497584540,2.2355284469075500
娃,1482,31.748395720573300,4.501721784830980,439,0.08483091787439610,2.6424645202421200
麦,3088,66.15320241911640,4.8205508728513600,925,0.178743961352657,2.9661417327390300
刁,105,2.2493802636033700,3.3520628802576000,79,0.015265700483091800,1.8976270912904400
猴,702,15.03871376237680,4.177210693317470,251,0.0485024154589372,2.399673721481040
含,2612,55.95601189078110,4.747846753790700,1531,0.29584541062801900,3.184975190698260
陵,184,3.9417711286002000,3.595691404197200,84,0.016231884057971000,1.9242792860618800
肥,2026,43.402327752956500,4.637513022211930,631,0.12193236714975800,2.8000293592441300
乖,395,8.46195432498412,3.9274706768141300,244,0.04714975845410630,2.387389826338730
臂,351,7.51935688118842,3.8761806976534900,231,0.04463768115942030,2.3636119798921400
绅,184,3.9417711286002000,3.595691404197200,94,0.01816425120772950,1.9731278535997000
淑,189,4.048884474486070,3.6073353853609100,86,0.016618357487922700,1.9344984512435700
趋,1671,35.7972801950594,4.553850031081060,913,0.17642512077294700,2.960470777534300
桀,15,0.3213400376576250,2.506964840243350,7,0.001352657004830920,0.8450980400142570
骜,6,0.1285360150630500,2.109024831571310,6,0.0011594202898550700,0.7781512503836440
驯,202,4.327379173789350,3.6362249506342900,117,0.022608695652173900,2.0681858617461600
嘟,134,2.870637669741450,3.457978379552470,52,0.01004830917874400,1.7160033436348000
眉,512,10.968406618713600,4.040143542163500,302,0.058357487922705300,2.4800069429571500
潦,79,1.692390864996820,3.228500672478110,64,0.012367149758454100,1.806179973983890
姆,1349,28.899180720009100,4.46088553085957,456,0.08811594202898550,2.658964842664440
趴,634,13.58197225832890,4.132962839069400,421,0.08135265700483090,2.6242820958356700
甥,86,1.8423495492370500,3.265372032431230,44,0.008502415458937200,1.6434526764861900
扭,1363,29.199098088489500,4.465369437022340,666,0.12869565217391300,2.823474229170300
良,2486,53.25675557445700,4.726374705493290,1328,0.2566183574879230,3.1231980750320000
夺,1079,23.115060042171800,4.363895025870580,656,0.1267632850241550,2.8169038393756600
愉,1354,29.00629406589490,4.462492245536790,823,0.15903381642512100,2.91539983521227
晶,353,7.56220221954277,3.878648286575490,183,0.03536231884057970,2.2624510897304300
敲,1046,22.408111959325000,4.350405265718920,610,0.1178743961352660,2.785329835010770
娇,632,13.539126919974600,4.13159065947005,243,0.04695652173913040,2.385606273598310
扬,1129,24.18619350103060,4.383567523112630,711,0.1373913043478260,2.851869600729770
斋,188,4.027461805308900,3.605031430451350,94,0.01816425120772950,1.9731278535997000
渡,712,15.25294045414860,4.183353574824520,465,0.08985507246376810,2.667452952889950
齿,454,9.725891806437440,3.9879294340447700,249,0.04811594202898550,2.3961993470957400
侃,445,9.53308778384287,3.979233592168600,276,0.05333333333333330,2.4409090820652200
澡,1108,23.736317448309900,4.375413341580080,424,0.08193236714975850,2.6273658565927300
巾,650,13.92473496516370,4.143786937830520,293,0.0566183574879227,2.4668676203541100
丸,446,9.554510453020050,3.9802084398998100,190,0.03671497584541060,2.278753600952830
靡,111,2.3779162786664200,3.376196559974320,94,0.01816425120772950,1.9731278535997000
妃,192,4.113152482017600,3.6141748098912100,94,0.01816425120772950,1.9731278535997000
铅,89,1.9066175567685700,3.2802635878325800,47,0.009082125603864730,1.6720978579357200
萌,477,10.218613197512500,4.009391960227780,268,0.05178743961352660,2.428134794028790
芽,328,7.026635490113400,3.8467474248993400,189,0.036521739130434800,2.2764618041732400
愫,95,2.0351535718316200,3.308597186476510,68,0.013140096618357500,1.8325089127062400
憧,144,3.084864361513200,3.489236073282920,117,0.022608695652173900,2.0681858617461600
憬,144,3.084864361513200,3.489236073282920,117,0.022608695652173900,2.0681858617461600
魅,1267,27.142521847480700,4.433650196071110,750,0.14492753623188400,2.8750612633917
裔,693,14.845909739782300,4.171606815799470,281,0.05429951690821260,2.44870631990508
守,2518,53.94228098812660,4.731929306959510,1280,0.24734299516908200,3.1072099696478700
履,351,7.51935688118842,3.8761806976534900,258,0.049855072463768100,2.41161970596323
惜,1493,31.984045081522300,4.504933388912690,1072,0.20714975845410600,3.030194785356750
赎,286,6.126883384672050,3.787239614316710,162,0.03130434782608700,2.2095150145426300
烫,1133,24.27188417773930,4.385103491051060,389,0.07516908212560390,2.5899496013257100
娶,289,6.191151392203570,3.7917714239442100,180,0.034782608695652200,2.255272505103310
赵,1246,26.692645794760000,4.426391623510820,394,0.0761352657004831,2.595496221825570
徐,1051,22.51522530521090,4.352476297215910,357,0.06898550724637680,2.552668216112190
坤,254,5.4413579710024500,3.7357072978076000,91,0.017584541062801900,1.9590413923210900
吴,1754,37.575361736764900,4.574903170217690,484,0.09352657004830920,2.6848453616444100
亦,366,7.840696918846050,3.894354666582080,182,0.035169082125603900,2.2600713879850700
杨,2621,56.148815913375600,4.749340602134270,785,0.15169082125603900,2.8948696567452500
糖,2198,47.087026851430600,4.672901269275140,638,0.12328502415458900,2.8048206787211600
啪,564,12.08238541592670,4.082152685171010,386,0.07458937198067630,2.586587304671760
戴,2462,52.74261151420480,4.722161629782960,1047,0.20231884057971000,3.0199466816788400
邓,528,11.311169325548400,4.053507503721480,123,0.023768115942029000,2.089905111439400
仙,1514,32.43392113424290,4.510999456351720,503,0.09719806763285020,2.7015679850559300
侄,225,4.820100564864370,3.6830560992990300,131,0.025314009661835700,2.1172712956557600
酥,185,3.963193797777370,3.5980453095906800,81,0.01565217391304350,1.9084850188786500
闹,2122,45.45890399396530,4.657618960752990,1244,0.2403864734299520,3.0948203803548
谬,491,10.518530565992900,4.021955073310630,308,0.059516908212560400,2.4885507165004400
踪,633,13.560549589151800,4.13227729120502,323,0.06241545893719810,2.509202522331100
婷,479,10.261458535866800,4.011209094602230,128,0.024734299516908200,2.1072099696478700
曼,1737,37.21117636075300,4.570673399634760,505,0.09758454106280190,2.7032913781186600
搂,85,1.8209268800598700,3.260292506901960,67,0.012946859903381600,1.8260748027008300
恍,193,4.134575151194770,3.6164308901954400,163,0.0314975845410628,2.2121876044039600
扶,694,14.86733240895940,4.17223305164252,456,0.08811594202898550,2.658964842664440
捐,554,11.868158724154900,4.074383345916100,234,0.04521739130434780,2.369215857410140
碑,1358,29.091984742603600,4.463773351132150,556,0.10743961352657000,2.7450747915820600
迁,1109,23.75774011748710,4.375805127336830,591,0.11420289855072500,2.7715874808812600
庸,641,13.731930942569200,4.137731610706480,402,0.07768115942028990,2.60422605308447
郭,1399,29.970314178867800,4.476691295679490,370,0.07149758454106280,2.568201724067000
肖,775,16.602568612310600,4.220175283693980,271,0.05236714975845410,2.432969290874410
孝,803,17.202403349271500,4.235589126466350,254,0.04908212560386470,2.404833716619940
叉,1131,24.22903883938490,4.384336186113120,507,0.09797101449275360,2.705007959333340
蠢,617,13.217786882317000,4.121158745220910,376,0.07265700483091790,2.575187844927660
缆,114,2.442184286197950,3.387778432524140,38,0.007342995169082130,1.5797835966168100
讹,37,0.7926387595554750,2.8990753052546600,21,0.004057971014492750,1.3222192947339200
绎,311,6.6624501141014200,3.823633970214500,238,0.04599033816425120,2.376576957056510
逝,380,8.140614287326490,3.9106571778044800,273,0.0527536231884058,2.436162647040760
毅,565,12.103808085103900,4.082922029007100,251,0.0485024154589372,2.399673721481040
违,1148,24.593224215396900,4.39081546924962,734,0.14183574879227100,2.8656960599160700
雇,611,13.089250867253900,4.1169147914302200,337,0.0651207729468599,2.5276299008713400
拢,229,4.905791241573070,3.6907090635275500,188,0.03632850241545890,2.27415784926368
亏,1860,39.84616466954550,4.600386525405580,853,0.16483091787439600,2.930949031167520
钻,893,19.130443575217300,4.281725040076210,497,0.09603864734299520,2.696356388733330
嫖,147,3.149132369044720,3.4981909159358400,100,0.01932367149758450,2.0
娼,105,2.2493802636033700,3.3520628802576000,40,0.007729468599033820,1.6020599913279600
踩,1366,29.26336609602100,4.466324280533180,791,0.15285024154589400,2.8981764834976800
抠,503,10.775602596119000,4.032441566243590,280,0.05410628019323670,2.4471580313422200
衍,679,14.545992371301800,4.162743355468170,431,0.08328502415458940,2.6344772701607300
税,989,21.187019816226100,4.326069872784850,369,0.07130434782608700,2.56702636615906
港,4640,99.40118498209190,4.997391561742550,1138,0.21990338164251200,3.056142262059050
申,1122,24.036234816790300,4.380866438107810,578,0.11169082125603900,2.761927838420530
熊,1704,36.50422827790620,4.5623431716183500,522,0.10086956521739100,2.717670503002260
敌,1229,26.328460418748100,4.420425464074120,640,0.12367149758454100,2.806179973983890
剽,18,0.38560804518915000,2.5861460862909700,13,0.00251207729468599,1.1139433523068400
窃,157,3.3633590608164700,3.526773233596900,118,0.02280193236714980,2.0718820073061300
栽,181,3.877503121068670,3.58855215605685,126,0.02434782608695650,2.100370545117560
惚,107,2.2922256019577200,3.3602573588728800,89,0.017198067632850200,1.9493900066449100
奔,1479,31.684127713041800,4.500841755184560,847,0.16367149758454100,2.9278834103307100
赴,243,5.205708610053520,3.7164798547859800,182,0.035169082125603900,2.2600713879850700
磊,335,7.17659417435362,3.8559183882245100,123,0.023768115942029000,2.089905111439400
田,2081,44.58057455770110,4.6491456613992900,775,0.1497584541062800,2.88930170250631
蹭,535,11.461128009788600,4.059227363208890,303,0.058550724637681200,2.481442628502310
捶,43,0.9211747746185240,2.9643420367672500,27,0.0052173913043478300,1.4313637641589900
毋,69,1.478164173225070,3.1697226719249200,60,0.011594202898550700,1.7781512503836400
弥,578,12.382302784407100,4.092801419608200,417,0.08057971014492750,2.6201360549737600
湘,171,3.663276429296920,3.563869691579820,70,0.01352657004830920,1.845098040014260
洁,1394,29.86320083298190,4.475136354949660,692,0.13371980676328500,2.840106094456760
剂,696,14.91017774731380,4.1734828207982300,352,0.06801932367149760,2.546542663478130
伪,934,20.008773011481400,4.301220457417760,473,0.09140096618357490,2.6748611407378100
狱,981,21.01563846280870,4.322542588567610,443,0.08560386473429950,2.6464037262230700
彤,144,3.084864361513200,3.489236073282920,66,0.012753623188405800,1.8195439355418700
芋,43,0.9211747746185240,2.9643420367672500,25,0.004830917874396140,1.3979400086720400
泥,915,19.601742297115100,4.292294675254110,503,0.09719806763285020,2.7015679850559300
诣,57,1.221092143098970,3.086748436860160,47,0.009082125603864730,1.6720978579357200
绯,41,0.8783294362641740,2.943657437907400,29,0.005603864734299520,1.462397997898960
搁,529,11.332591994725600,4.054329253222850,389,0.07516908212560390,2.5899496013257100
哨,225,4.820100564864370,3.6830560992990300,146,0.02821256038647340,2.164352855784440
磕,784,16.79537263490520,4.225189643872100,331,0.06396135265700480,2.519827993775720
耀,893,19.130443575217300,4.281725040076210,520,0.10048309178744000,2.716003343634800
迪,3419,73.24410591676130,4.86477268198426,822,0.15884057971014500,2.9148718175400500
罢,506,10.839870603650500,4.035024098027460,328,0.0633816425120773,2.515873843711680
唠,241,5.162863271699170,3.712890623762530,159,0.03072463768115940,2.2013971243204500
洛,1988,42.58826632422390,4.6292899612489600,583,0.11265700483091800,2.765668554759010
诅,183,3.920348459423020,3.593324670918100,110,0.021256038647343000,2.041392685158230
胁,660,14.138961656935500,4.150417516729530,366,0.07072463768115940,2.5634810853944100
腊,757,16.216960567121500,4.209969460687740,273,0.0527536231884058,2.436162647040760
昧,546,11.696777370737500,4.068066223892400,348,0.0672463768115942,2.5415792439465800
污,763,16.345496582184500,4.213398119142550,458,0.0885024154589372,2.660865478003870
埃,801,17.159558010917200,4.234506097271900,261,0.050434782608695700,2.416640507338280
嗑,105,2.2493802636033700,3.3520628802576000,87,0.01681159420289860,1.9395192526186200
硕,738,15.809929852755100,4.198929943010710,358,0.06917874396135270,2.5538830266438700
咪,510,10.925561280359200,4.038443757285600,204,0.03942028985507250,2.3096301674259000
撕,756,16.195537897944300,4.209395376688870,498,0.09623188405797100,2.6972293427597200
誉,496,10.625643911878800,4.026355257677860,361,0.06975845410628020,2.5575072019056600
踏,1059,22.68660665862830,4.3557695412951500,669,0.12927536231884100,2.8254261177678200
亿,2916,62.468503320642300,4.795661100833600,925,0.178743961352657,2.9661417327390300
翁,302,6.469646091506850,3.810880524144820,105,0.020289855072463800,2.0211892990699400
绷,356,7.626470227074300,3.8823235791605400,222,0.042898550724637700,2.346352974450640
揽,110,2.356493609489250,3.3722662663458900,91,0.017584541062801900,1.9590413923210900
沾,579,12.403725453584300,4.093552144915100,389,0.07516908212560390,2.5899496013257100
炫,622,13.324900228202800,4.124663965878480,374,0.07227053140096620,2.5728716022004800
删,924,19.794546319709700,4.296545552407770,432,0.08347826086956520,2.635483746814910
腻,948,20.308690379961900,4.307681918525730,607,0.11729468599033800,2.7831886910752600
刃,262,5.612739324419850,3.7491748725074100,187,0.036135265700483100,2.271841606536500
撰,154,3.299091053284950,3.5183943020241300,126,0.02434782608695650,2.100370545117560
鼎,311,6.6624501141014200,3.823633970214500,161,0.03111111111111110,2.2068258760318500
崛,344,7.369398196948200,3.8674320237592000,246,0.04753623188405800,2.3909351071033800
偿,626,13.410590904911500,4.127447914398100,334,0.06454106280193240,2.5237464668115600
诋,50,1.0711334588587500,3.0298435855236800,38,0.007342995169082130,1.5797835966168100
颂,268,5.741275339482900,3.759008375216450,154,0.029758454106280200,2.187520720836460
促,1198,25.664357674255600,4.409330399240960,818,0.15806763285024200,2.912753303671320
邦,1036,22.193885267553300,4.34623333659688,354,0.06840579710144930,2.5490032620257900
嗨,774,16.58114594313340,4.219614541870560,545,0.10531400966183600,2.7363965022766400
丑,1276,27.335325870075300,4.436724255572810,685,0.1323671497584540,2.8356905714924300
尖,1435,30.741530269246100,4.487725482257680,863,0.16676328502415500,2.9360107957152100
毒,2663,57.04856801881700,4.7562447476266100,966,0.18666666666666700,2.9849771264154900
苹,2145,45.951625385040300,4.662300877708410,715,0.13816425120772900,2.8543060418010800
拯,448,9.597355791374390,3.982151595185810,284,0.0548792270531401,2.4533183400470400
救,3137,67.20291320879790,4.82738809988541,1392,0.2689855072463770,3.1436392352745400
杆,930,19.923082334772700,4.2993565297416,486,0.09391304347826090,2.6866362692622900
抨,122,2.613565639615350,3.4172334118624100,90,0.017391304347826100,1.954242509439330
蔓,197,4.220265827903470,3.6253398073492600,147,0.028405797101449300,2.167317334748180
匮,298,6.383955414798150,3.805089845263920,178,0.034396135265700500,2.250420002308890
敞,322,6.898099475050350,3.8387294528835000,249,0.04811594202898550,2.3961993470957400
扉,60,1.2853601506305000,3.109024831571310,54,0.010434782608695700,1.7323937598229700
呼,3801,81.42756554244210,4.910771450790770,2027,0.39169082125603900,3.3068537486930100
颠,883,18.91621688344550,4.276834284765230,546,0.1055072463768120,2.7371926427047400
覆,1305,27.956583276213400,4.446484092861970,843,0.1628985507246380,2.9258275746247400
姻,2770,59.34079362077470,4.773353350252110,769,0.1485990338164250,2.885926339801430
恩,1261,27.013985832417700,4.431588667760750,610,0.1178743961352660,2.785329835010770
牢,633,13.560549589151800,4.13227729120502,373,0.07207729468599030,2.571708831808690
笼,588,12.596529476178900,4.100250907263800,406,0.07845410628019320,2.6085260335771900
粕,57,1.221092143098970,3.086748436860160,39,0.007536231884057970,1.591064607026500
巩,132,2.827792331387100,3.451447512393520,84,0.016231884057971000,1.9242792860618800
睐,59,1.2639374814533200,3.1017255928298100,50,0.00966183574879227,1.6989700043360200
逊,555,11.889581393332100,4.075166564310340,245,0.04734299516908210,2.3891660843645300
酬,306,6.555336768215550,3.816595007669250,196,0.0378743961352657,2.292256071356480
窝,599,12.832178837127800,4.108300403576980,347,0.06705314009661840,2.5403294747908700
迹,2100,44.98760527206750,4.653092875921590,1216,0.23497584541062800,3.084933574936720
悦,1127,24.143348162676200,4.382797497233770,663,0.12811594202898600,2.821513528404770
袒,96,2.0565762410088000,3.313144814227230,67,0.012946859903381600,1.8260748027008300
嗤,37,0.7926387595554750,2.8990753052546600,36,0.006956521739130440,1.5563025007672900
凭,1388,29.73466481791890,4.473263047306500,961,0.18570048309178700,2.9827233876685500
沦,175,3.7489671060056200,3.57391162987396,143,0.027632850241545900,2.155336037465060
捷,447,9.575933122197220,3.981181104319600,291,0.05623188405797100,2.4638929889859100
移,3135,67.16006787044360,4.827111126354400,1509,0.2915942028985510,3.17868923977559
伍,535,11.461128009788600,4.059227363208890,281,0.05429951690821260,2.44870631990508
俑,36,0.7712160903783000,2.887176081954950,26,0.00502415458937198,1.414973347970820
施,2124,45.50174933231970,4.658028093597100,1157,0.22357487922705300,3.0633333589517500
幽,1225,26.242769742039400,4.419009669888220,545,0.10531400966183600,2.7363965022766400
倍,2013,43.12383305365330,4.63471735607632,959,0.18531400966183600,2.9818186071706600
芳,375,8.03350094144062,3.9049048489153800,151,0.029178743961352700,2.1789769472931700
皱,276,5.912656692900300,3.7717826632528800,175,0.033816425120772900,2.2430380486862900
屎,557,11.932426731686500,4.076728776361390,286,0.05526570048309180,2.456366033129040
壕,24,0.5141440602522000,2.7110848228992700,18,0.0034782608695652200,1.255272505103310
愤,1569,33.612167938987600,4.526496524774600,688,0.13294685990338200,2.837588438235510
俱,726,15.552857822629000,4.191810201887760,411,0.07942028985507250,2.6138418218760700
隘,103,2.206534925249020,3.3437108058928400,87,0.01681159420289860,1.9395192526186200
胞,2068,44.302079858397900,4.6464241156095700,320,0.06183574879227050,2.505149978319910
悸,33,0.7069480828467750,2.849387521065550,30,0.005797101449275360,1.4771212547196600
昔,149,3.191977707399070,3.5040598495999400,126,0.02434782608695650,2.100370545117560
挟,170,3.6418537601197500,3.561322502565940,146,0.02821256038647340,2.164352855784440
洒,395,8.46195432498412,3.9274706768141300,269,0.051980676328502400,2.429752280002410
笃,224,4.798677895687200,3.6811215995218300,159,0.03072463768115940,2.2013971243204500
袱,316,6.769563459987300,3.8305606638060700,211,0.04077294685990340,2.3242824552976900
绸,167,3.577585752588220,3.553590052335250,85,0.01642512077294690,1.9294189257142900
石,4278,91.64617873995460,4.962114361423180,1309,0.2529468599033820,3.116939646550760
莓,402,8.611913009224350,3.9350996342721400,132,0.025507246376811600,2.12057393120585
佬,514,11.011251957067900,4.041836700182940,274,0.05294685990338160,2.437750562820390
宙,3012,64.52507956165110,4.809728548716330,1330,0.2570048309178740,3.123851640967090
漓,114,2.442184286197950,3.387778432524140,106,0.020483091787439600,2.0253058652647700
隆,550,11.782468047446200,4.07123627068191,275,0.05314009661835750,2.439332693830260
渝,84,1.7995042108827000,3.255152867249550,52,0.01004830917874400,1.7160033436348000
豁,133,2.849215000564270,3.4547252221547500,121,0.023381642512077300,2.0827853703164500
阐,304,6.512491429861200,3.8137471647964200,248,0.04792270531400970,2.3944516808262200
银,2439,52.249890123129800,4.718085381501400,925,0.178743961352657,2.9661417327390300
捕,872,18.680567522496600,4.271390066120230,498,0.09623188405797100,2.6972293427597200
罪,2455,52.592652829964600,4.720925077646650,1012,0.19555555555555600,3.0051805125037800
仰,1170,25.064522937294700,4.399059442933830,602,0.11632850241545900,2.7795964912578200
灯,3103,66.47454245677400,4.822655356771830,1176,0.2272463768115940,3.0704073217401200
僚,172,3.6846990984741000,3.5664020280952100,110,0.021256038647343000,2.041392685158230
阀,87,1.8637722184142200,3.2703928338062800,50,0.00966183574879227,1.6989700043360200
府,3176,68.03839730670780,4.832754074942720,990,0.19130434782608700,2.99563519459755
瘾,620,13.28205488984850,4.123265270685920,343,0.06628019323671500,2.5352941200427700
坎,403,8.63333567840152,3.9361786273287700,282,0.05449275362318840,2.450249108319360
坷,117,2.5064522937294700,3.3990594429338300,99,0.019130434782608700,1.99563519459755
梭,190,4.070307143663250,3.6096271821404900,146,0.02821256038647340,2.164352855784440
