transcript_id,token_num,type_num,charactor_token_num,charactor_type_num,logTTR,duration,Wpm
transcript_3212,5838,1058,8824,812,0.8030466252236668,1797.1100000000004,294.60634017951037
transcript_964,5592,1185,8596,880,0.8201903306519392,1799.6200000000008,286.5938364765894
transcript_2124,6637,972,9809,726,0.7817080835435121,1799.77,327.0084510798602
transcript_4555,6073,1282,9157,893,0.8214530131349533,1799.519999999999,305.3147506001602
transcript_4233,5606,1118,8514,869,0.8132098990162241,1799.7599999999986,283.83784504600635
transcript_2642,6115,1073,9442,816,0.8003915471829831,1799.5600000000004,314.8102869590344
transcript_4227,6723,1186,9806,911,0.8031440892480857,1799.8300000000004,326.8975403232527
transcript_3548,6046,1176,9073,866,0.81196170528431,1798.7999999999995,302.6350900600401
transcript_2656,5607,1193,8465,909,0.820715278846919,1799.15,282.29997498818886
transcript_5139,6225,1386,9539,1028,0.8280568887117293,1799.8200000000002,317.99846651331796
transcript_2130,6704,1305,10110,941,0.8142547166808702,1799.78,337.04119392370177
transcript_4541,5753,1071,8564,831,0.8058177090725124,1799.5800000000002,285.53329110125696
transcript_1439,5467,1181,8273,860,0.8219518851796122,1798.3700000000008,276.01661504584695
transcript_970,5807,1140,8645,934,0.8121530223084764,1797.499999999999,288.56745479833114
transcript_227,5412,1020,8457,789,0.805869767288933,1799.8100000000002,281.9297592523655
transcript_3979,5947,971,8980,736,0.7914635459583702,1798.5299999999993,299.57798869076424
transcript_4970,5760,1079,8628,772,0.8065640119037558,1799.2100000000012,287.72627986727485
transcript_541,7179,1092,10159,837,0.7879077409342611,1798.6799999999994,338.881846687571
transcript_1808,6403,1222,9492,961,0.8110247442032813,1800.0000000000005,316.3999999999999
transcript_555,6229,1258,9349,955,0.8169053517077964,1799.7599999999995,311.67488998533145
transcript_4964,6297,1154,9562,889,0.8060273883539381,1799.09,318.89455224585765
transcript_88,5133,1187,7995,903,0.82860999613933,1799.29,266.6051609245869
transcript_233,6342,945,9516,727,0.7825499122104096,1799.8400000000006,317.22819806204984
transcript_2483,6249,1146,9447,844,0.8059371240347722,1799.6599999999992,314.9594923485549
transcript_1834,6674,978,9828,718,0.7819134095229506,1799.9599999999996,327.60728016178143
transcript_4794,6082,1020,9171,774,0.795074859333988,1799.7500000000014,305.742464231143
transcript_4958,6553,1232,9308,927,0.8098150558675091,1799.21,310.40289905013867
transcript_4780,5460,1309,8802,975,0.8340323725712243,1799.639999999999,293.45869173834785
transcript_569,6113,1223,9125,919,0.8154302733776754,1799.2200000000005,304.29852936272374
transcript_1820,5450,1149,8540,852,0.8190565500271683,1797.7200000000005,285.02770175555696
transcript_3789,5798,1237,8872,930,0.8217223192732814,1798.6700000000003,295.9520089844162
transcript_3951,5970,1040,9020,782,0.7990079049071304,1798.7900000000004,300.868917438945
transcript_2497,5059,1008,7526,813,0.8108553149209784,1797.54,251.20998698220902
transcript_3762,5727,1096,8542,864,0.8089061884456099,1798.9999999999995,284.8916064480267
transcript_1175,5868,1141,8916,899,0.8112760174752502,1799.1499999999992,297.34041074952074
transcript_1613,6134,1258,9205,929,0.8183448585704814,1799.91,306.8486757671217
transcript_582,6789,1149,10076,870,0.7986626101355067,1799.0799999999997,336.0384196367033
transcript_3004,6709,1312,9928,976,0.8147929615392121,1799.5499999999993,331.01608735517226
transcript_3010,4915,1089,7613,869,0.822703109303778,1799.950000000001,253.77371593655366
transcript_1607,6208,1030,9453,751,0.7943252264857167,1799.8699999999994,315.1227588659182
transcript_596,6158,1248,9472,934,0.8170639574911317,1799.26,315.8631881995932
transcript_1161,6393,1053,9386,840,0.7941836285049084,1798.8600000000006,313.06494112938185
transcript_2468,5155,1071,7901,804,0.8161645578644747,1799.4599999999996,263.44570037677977
transcript_3776,5805,1264,8758,957,0.8240993785769373,1799.4400000000005,292.0241853020939
transcript_4019,5930,1374,8577,986,0.831683340886196,1799.000000000001,286.0589216231238
transcript_1149,7068,1095,10253,825,0.7896024863070267,1799.3000000000004,341.8996276329683
transcript_3986,6017,1333,8724,960,0.8268102545688554,1799.35,290.9050490454887
transcript_2440,5927,1010,9158,770,0.7963034248045466,1799.9500000000005,305.275146531848
transcript_4031,6540,1188,9692,870,0.8058586781505314,1799.4500000000007,323.1654116535607
transcript_63,7258,1155,10414,862,0.7932471321206146,1796.4899999999996,347.8115658868127
transcript_4757,5748,1059,8997,794,0.8045970143620818,1798.0299999999995,300.2285835052808
transcript_3038,5624,1086,8354,841,0.8095448381726918,1799.489999999999,278.5455879165765
transcript_2326,7000,1173,10424,873,0.7982366067587054,1798.6299999999983,347.73132884473216
transcript_4743,6844,1036,9992,776,0.7862101772023509,1799.1700000000008,333.2203182578632
transcript_2332,6146,1256,9131,894,0.8179791290986007,1798.5599999999995,304.61035495062725
transcript_3992,6474,1288,9637,925,0.8159997228804362,1799.4100000000003,321.3386610055518
transcript_2454,6583,1076,9454,805,0.7939957391810449,1799.9699999999996,315.13858564309413
transcript_77,5956,1274,9224,938,0.8225713111157854,1798.9799999999989,307.6409965647202
transcript_4025,6231,1114,9191,829,0.8029618708083135,1799.63,306.4296549846357
transcript_353,5655,1050,8375,839,0.8051281964700082,1797.6799999999998,279.5269458413066
transcript_4804,4991,1241,7584,941,0.8365643232127156,1796.1500000000008,253.3418701110708
transcript_435,5990,1297,8863,1001,0.8240900810131571,1799.4,295.5318439479826
transcript_1968,5518,867,8397,682,0.7851925462419592,1799.710000000001,279.9451022664761
transcript_421,5876,1492,8896,1096,0.8420535829134299,1799.6400000000012,296.59265186370584
transcript_3,4960,1002,7641,785,0.8120369641181163,1798.2999999999993,254.94077740087872
transcript_4810,6574,1347,9646,980,0.8196718664354006,1799.85,321.56013001083426
transcript_3819,6085,1008,8848,797,0.7936717006081221,1799.4800000000007,295.01856091759834
transcript_347,5497,1200,8610,941,0.8232828152311495,1799.1399999999994,287.137187767489
transcript_3831,5631,1027,8684,803,0.8029600769382647,1797.39,289.8870028207567
transcript_4186,5737,1182,8805,881,0.8174714293062739,1799.749999999999,293.5407695513267
transcript_1798,5288,994,7966,766,0.805036733622609,1798.6000000000006,265.74002001556755
transcript_1940,7199,1151,10626,837,0.7935855148125106,1799.9,354.21967887104836
transcript_409,5430,1255,8316,945,0.8296679520193128,1799.5599999999977,277.2677765676058
transcript_2291,6511,1079,9960,794,0.7953071932636979,1798.4499999999998,332.2861352831605
transcript_4838,6473,1251,9212,888,0.8126925960776317,1799.400000000001,307.1690563521172
transcript_2285,5878,1132,8751,799,0.8102044093173164,1798.0300000000009,292.0195992280439
transcript_1954,5883,1030,8816,793,0.7992461123533078,1799.09,294.0153077389125
transcript_3825,6420,1176,9303,861,0.8064029087336859,1799.6099999999988,310.16720289396056
transcript_4192,5862,1220,8396,868,0.8190876605384236,1797.990000000001,280.1795338127574
transcript_4179,5811,1211,8491,858,0.8190591555042598,1798.8200000000002,283.2189991216464
transcript_3616,5935,1048,8933,857,0.8004305652972094,1799.4499999999994,297.85767873516915
transcript_2508,6600,1083,9676,767,0.7945002094064944,1798.139999999999,322.8669625279457
transcript_1001,5858,1404,9187,1005,0.835344074388669,1799.6799999999994,306.2877844950214
transcript_390,6559,1102,9987,791,0.7970424442175723,1797.6300000000006,333.3388962133475
transcript_1767,4977,902,8325,686,0.7993595899982505,1797.650000000001,277.8627652768891
transcript_3170,6655,1197,10012,866,0.8051203098210182,1798.209999999999,334.06554295660703
transcript_3164,6059,1147,9018,864,0.8088945239615167,1799.9299999999994,300.6116904546289
transcript_1773,5731,1107,8689,801,0.809994941775786,1798.7700000000011,289.8313847795992
transcript_1015,6174,1225,9301,905,0.814689832442015,1798.9200000000003,310.21946501234066
transcript_384,6700,1089,9535,823,0.7937711718578887,1799.8599999999997,317.8580556265488
transcript_3602,5813,1213,8573,911,0.819217016335991,1799.6100000000006,285.82859619584235
transcript_4145,6106,1222,9207,913,0.8154436137939441,1798.049999999999,307.2328355718697
transcript_2534,5283,1122,7880,899,0.8192561556136938,1798.9399999999994,262.8214392920276
transcript_2252,5810,1077,9053,809,0.8055456484105756,1799.1600000000003,301.9075568598679
transcript_4623,5652,1197,8551,887,0.8203433676409392,1798.66,285.24568289726795
transcript_1983,6641,1217,10096,868,0.8071957388739295,1798.2200000000005,336.86645682953133
transcript_1997,6214,1091,9114,823,0.8008245308059602,1799.7699999999998,303.8388238497142
transcript_2246,5469,1117,8187,855,0.8154436212981356,1799.1699999999998,273.0258952739319
transcript_3158,5419,1331,8673,1006,0.8367021162275583,1799.8399999999997,289.1257000622278
transcript_4637,6053,1072,9248,800,0.8012211216386645,1798.75,308.4808895066018
transcript_4151,5671,1258,8705,964,0.8257756249558764,1799.3499999999997,290.2714869258344
transcript_2520,6148,1243,9139,935,0.8167560044977986,1797.420000000001,305.0706011950461
transcript_1029,6070,971,9297,752,0.7896035524093771,1799.700000000001,309.9516586097681
transcript_637,5742,1009,8465,827,0.7991063240697682,1799.5200000000011,282.2419311816483
transcript_2911,5506,1302,8501,880,0.8325975294925432,1797.3599999999997,283.7828815596208
transcript_151,6009,1196,8896,923,0.8144726856525378,1799.5999999999983,296.59924427650617
transcript_145,5303,1190,8355,924,0.8257562364517387,1799.7699999999995,278.5355906588065
transcript_2905,5767,1223,8849,917,0.8209166558778737,1797.4200000000003,295.390059084688
transcript_623,6188,1184,9503,848,0.8105791708240958,1799.6700000000003,316.8247512043874
transcript_2093,5701,1155,8650,902,0.8153945434308428,1798.5199999999998,288.5706024953851
transcript_4384,6542,1292,9842,932,0.8153822155050423,1799.6600000000003,328.1286465221208
transcript_4390,6029,1238,9132,995,0.8181269765441648,1799.9300000000003,304.4118382381537
transcript_2939,6144,1402,9470,1013,0.8306159540333647,1799.9800000000005,315.6701741130456
transcript_179,5821,1187,8852,893,0.8165876970382527,1797.3099999999993,295.5082873850367
transcript_2087,5579,964,8426,741,0.7964852910365646,1799.8699999999992,280.8869529466018
transcript_3399,6191,1126,9065,841,0.8047813531079852,1799.5200000000004,302.2472659375833
transcript_3372,5425,1287,8333,979,0.832684972499904,1799.7200000000007,277.80988153712786
transcript_1565,6692,1061,10054,784,0.7909217477026528,1799.1000000000008,335.3009838252458
transcript_192,5614,1103,8518,881,0.8115109229475916,1799.5999999999992,283.9964436541455
transcript_1203,5698,1136,8573,887,0.8135261261175384,1799.2900000000006,285.87943021969767
transcript_5065,6632,1416,10369,1042,0.8245307063201859,1799.46,345.7370544496682
transcript_3414,5822,1016,8626,787,0.798628431897582,1798.460000000001,287.779544721595
transcript_5071,5798,1067,8713,832,0.8046613217587592,1799.960000000001,290.4397875508343
transcript_3400,6283,1132,8846,905,0.8040316233695752,1799.94,294.87649588319607
transcript_186,5746,1162,8707,930,0.8153519600214216,1793.5,291.28519654307223
transcript_1217,5953,1312,9175,987,0.8260005287924652,1799.0099999999998,306.00163423216105
transcript_838,5745,1006,8593,781,0.7987141067443404,1797.9099999999994,286.76630087156764
transcript_1571,5990,1158,8899,876,0.8110570246476805,1799.6399999999994,296.69267186770696
transcript_4409,6398,1030,9779,809,0.7915928029441284,1799.0400000000004,326.14060832443965
transcript_3366,6323,987,9139,739,0.7877868111086652,1799.81,304.6654924686495
transcript_2078,5453,1030,8071,783,0.8062967946887731,1798.8699999999997,269.2023325754502
transcript_810,5524,1043,8055,835,0.8065418794824422,1799.6099999999988,268.5581876073151
transcript_1559,6635,1038,10050,727,0.7892001291958116,1798.5599999999988,335.26821457165755
transcript_4421,6904,1379,10505,967,0.8177863629727316,1799.590000000001,350.2464450235885
transcript_2050,6023,1204,9080,877,0.8150209014151342,1797.4100000000003,303.10279791477734
transcript_5059,5909,1081,8409,833,0.8044052605965983,1799.0700000000015,280.4448965298735
transcript_2736,7325,1267,10664,935,0.8028282162300735,1798.8100000000009,355.70182509547965
transcript_3428,5813,1143,8628,871,0.8123594644667419,1799.250000000001,287.71988328470184
transcript_4347,5047,1203,8017,964,0.8318222856387111,1799.52,267.3046145638837
transcript_2722,5508,1191,8558,874,0.8222177896395719,1798.8100000000009,285.45538439301527
transcript_4353,5672,1117,9507,849,0.8120051577170998,1799.9100000000008,316.9158457922895
transcript_4435,5899,1115,8632,866,0.8081288655095727,1799.2800000000009,287.8484727224222
transcript_2044,5954,1078,8861,818,0.8033834022267834,1798.57,295.6015056405923
transcript_804,5212,972,7708,792,0.8037833528707149,1799.9499999999996,256.94047056862695
transcript_4345,5339,1287,8375,986,0.8342352735985125,1797.8599999999997,279.49895987451754
transcript_2734,5725,1150,8874,858,0.8144972597948903,1798.2199999999998,296.09280288285083
transcript_2052,5930,1240,8880,912,0.8198719437072275,1798.0099999999993,296.32760663177635
transcript_4423,6088,1049,8887,804,0.7982020683299675,1799.7899999999995,296.26789792142426
transcript_812,5936,1177,9100,922,0.8137753897344656,1799.2000000000005,303.46820809248544
transcript_806,6297,1046,9650,768,0.7947947948909356,1794.1200000000008,322.72088823490054
transcript_2046,6423,999,9674,755,0.787755236746799,1799.469999999999,322.5616431504834
transcript_3358,6184,1092,9101,831,0.8013734327424421,1799.0199999999993,303.5319229358207
transcript_4437,6028,1239,8699,932,0.8182353312980873,1799.4499999999991,290.05529467337254
transcript_4351,5547,1038,9370,809,0.8055957519571422,1797.3199999999993,312.7990563728219
transcript_2720,5716,1211,8928,906,0.8206197672319723,1799.3100000000004,297.7141237474365
transcript_1229,6438,982,9499,737,0.7855886377210781,1797.5299999999995,317.0684216675105
transcript_4379,5751,1302,8630,983,0.8284105269190867,1799.7100000000005,287.71302043106937
transcript_3416,6102,1021,9169,785,0.7948878186078615,1797.8999999999996,305.99032204238284
transcript_2708,5069,1073,7506,829,0.8179927900634097,1797.08,250.6065394974069
transcript_5067,5962,1035,8929,761,0.7985767762381667,1799.2299999999989,297.7607087476311
transcript_1201,5262,1223,7859,984,0.8296966682289033,1799.73,262.00596756180096
transcript_190,5811,1032,8716,746,0.8006054317354468,1799.5899999999992,290.5995254474632
transcript_1567,6469,1087,9715,831,0.7967355789993879,1798.1399999999992,324.168307250826
transcript_3370,6032,1091,8906,839,0.8035592704472345,1798.9299999999998,297.0432423718544
transcript_3364,6563,1159,9249,850,0.8027249760306292,1799.9299999999998,308.3119899107188
transcript_1573,5658,1113,8335,867,0.8118222207830458,1796.829999999999,278.32349192745016
transcript_1215,6236,1106,9302,837,0.8020633558605811,1799.68,310.12179943100995
transcript_184,6203,1111,9155,857,0.8030671909892214,1796.8300000000004,305.70504722205214
transcript_3402,6354,1133,9177,839,0.8031007086732882,1799.339999999999,306.01220447497434
transcript_5073,5819,1240,8778,959,0.8216590395338776,1797.5499999999993,292.9988039275682
transcript_5098,5571,1226,8560,924,0.8244916125125342,1799.9399999999994,285.3428447614922
transcript_4386,5767,1158,9076,875,0.8146102976568687,1799.650000000001,302.5921706998582
transcript_1598,5783,1215,8662,960,0.8198965114564146,1798.94,288.9034653740536
transcript_609,5694,1043,8697,783,0.8037147236801044,1798.8300000000004,290.08855756241553
transcript_2091,5932,1181,8779,914,0.8142290277413917,1799.9399999999998,292.64308810293676
transcript_2085,5723,938,8991,698,0.7909793633850234,1798.4000000000017,299.96663701067587
transcript_4392,6284,1185,9115,918,0.8092488743776239,1799.4400000000005,303.92788867647704
transcript_153,6190,1205,9144,916,0.8125628728986904,1799.320000000001,304.9151901829578
transcript_2913,5406,1210,8312,876,0.8258472384716699,1799.9300000000003,277.0774419005183
transcript_635,5672,1178,8248,878,0.8181569265065682,1799.2800000000004,275.04335067360273
transcript_621,7034,1233,10256,928,0.8034313727644242,1799.9100000000008,341.88376085470924
transcript_2907,5502,1423,8296,1000,0.8429855758155279,1799.9100000000014,276.54716069136765
transcript_147,6600,1155,9587,847,0.8018187605410232,1798.0100000000002,319.92035639401337
transcript_1759,6850,1212,10146,886,0.8038976456410325,1799.2599999999993,338.339094961262
transcript_1981,6445,1237,9721,868,0.8118111654798164,1799.8400000000006,324.06213885678716
transcript_4621,6336,1231,9058,904,0.8128375304695251,1798.6599999999994,302.15827338129503
transcript_2250,6233,1139,9028,866,0.8054723794471865,1799.6499999999987,300.9918595282418
transcript_2536,5707,1142,8320,852,0.8139867148758293,1799.9199999999998,277.34565980710255
transcript_3628,6002,1131,9133,859,0.8081586546229018,1799.2200000000005,304.5653116350418
transcript_4147,6722,1260,9398,918,0.8100252785283276,1797.2299999999996,313.74949227422206
transcript_2522,5570,1202,8399,891,0.8222166387090887,1799.410000000001,280.05846360751565
transcript_4153,6244,1201,9021,906,0.8113748159557588,1799.7400000000011,300.7434407192148
transcript_4635,6818,1289,10215,922,0.8113018248305003,1797.0700000000013,341.0551620137221
transcript_2244,5779,1155,8883,890,0.8141153396923716,1799.3700000000003,296.2036712849497
transcript_1995,5926,1110,8610,849,0.8071866880569984,1798.7600000000002,287.1978474059908
transcript_3172,6456,1162,9239,885,0.804523746903316,1799.11,308.11901440156527
transcript_1765,5157,1094,7995,828,0.8186132071613407,1799.34,266.59775250925344
transcript_392,6416,1060,9705,818,0.7946140805989217,1798.619999999999,323.7482069586685
transcript_1003,5697,1198,8997,895,0.8196876484544504,1798.6199999999994,300.1300997431365
transcript_3614,6092,1063,9279,808,0.7996632147762651,1799.749999999999,309.34296430059743
transcript_3600,5861,1080,8583,819,0.8050548092687573,1798.33,286.3656837176714
transcript_386,4507,963,6666,796,0.8165621518741265,1794.790000000001,222.84501250842703
transcript_1017,6358,1260,9467,944,0.8151746680030673,1799.92,315.5806924752211
transcript_1771,5786,1118,8802,815,0.8102432705334963,1799.6800000000007,293.4521692745376
transcript_4609,6997,1377,10185,983,0.8163864460859813,1799.62,339.5716873562196
transcript_3166,5592,997,8071,795,0.8001711585393141,1799.1300000000006,269.16342899067877
transcript_2278,6467,1164,9802,909,0.8045636440810957,1799.09,326.8985987360277
transcript_2293,6460,1067,9585,805,0.7947453088815345,1798.6999999999998,319.73091677322515
transcript_1942,5465,953,8313,756,0.7970624836052685,1799.4700000000005,277.18161458651707
transcript_4184,7072,1050,10177,775,0.7848178046354383,1799.7400000000007,339.28234078255736
transcript_3833,5461,1004,8394,755,0.8031884141742152,1799.580000000001,279.8653019037774
transcript_4190,5992,1235,8900,934,0.818427052466907,1797.3400000000004,297.1057229016212
transcript_3827,6086,1243,9262,917,0.8177060498772964,1799.1700000000014,308.87575937793514
transcript_379,4957,1056,7885,810,0.8182638118484381,1798.41,263.06570804210384
transcript_1956,5649,1056,8434,805,0.80588668063411,1799.0099999999998,281.2880417562993
transcript_2287,5739,947,8387,729,0.7918275234786636,1799.700000000002,279.613268878146
transcript_3199,6292,930,9097,707,0.7814288111502561,1798.89,303.42044260627387
transcript_437,5810,1008,8767,804,0.797906481119481,1797.739999999998,292.6007097800575
transcript_4806,5603,1038,8122,791,0.8046581900210787,1798.909999999999,270.8973767448067
transcript_351,5152,925,7752,754,0.7990735525021423,1796.510000000001,258.9019821765533
transcript_345,5398,1165,8257,911,0.8215794736744512,1799.6999999999994,275.2792132022005
transcript_4812,6209,1238,9283,904,0.8153712058711735,1798.7599999999993,309.6466454668773
transcript_1,5668,1074,7888,845,0.8075292224168328,1797.8299999999992,263.25069667321173
transcript_423,7412,1180,10876,896,0.7937812085583775,1799.21,362.69251504827116
transcript_2324,6188,995,9122,777,0.7906589230191201,1798.1100000000006,304.38627225253174
transcript_4755,6090,1007,9424,744,0.7934829966557798,1799.5299999999995,314.2153784599313
transcript_61,6689,1125,10159,799,0.7976116152575626,1799.460000000001,338.73495381947896
transcript_4033,6119,1174,8855,916,0.8106488347386789,1799.9900000000002,295.1683064905916
transcript_2442,5609,1042,8413,729,0.8050039851193331,1797.9899999999989,280.746833964594
transcript_4027,6235,1075,8962,823,0.7988245337975398,1799.6800000000023,298.7864509246084
transcript_75,6609,1183,10142,889,0.8044176815243603,1798.7300000000005,338.30535989281316
transcript_3748,6314,1156,9083,862,0.8059769346314232,1799.9799999999968,302.7700307781203
transcript_2456,6215,1127,8985,828,0.8045264995717747,1796.4900000000007,300.0851660738439
transcript_3990,6444,1165,9546,869,0.804988375981481,1799.1999999999991,318.341485104491
transcript_2330,6177,1112,9308,814,0.8035567125254529,1799.0400000000002,310.43223052294553
transcript_4999,5870,1288,8731,948,0.8252094734154097,1798.800000000001,291.2274849899932
transcript_4741,6001,1191,9399,851,0.8141158558461372,1799.8899999999994,313.31914728122285
transcript_1639,5473,1095,8718,825,0.8130633535455702,1798.1200000000006,290.90383289213173
transcript_2318,5300,1042,8021,812,0.8103233553659912,1798.160000000001,267.6402544823596
transcript_3006,6541,1085,10039,847,0.7955222288941932,1799.6600000000003,334.6965537934943
transcript_4769,5125,1038,7992,792,0.8130582898296564,1796.41,266.93238180593517
transcript_580,6956,1038,10270,810,0.7849857088981151,1799.030000000001,342.5179124305874
transcript_1611,6217,1199,9274,905,0.8115865433586548,1798.2399999999998,309.43589287303143
transcript_1177,6039,1251,9390,949,0.8191711072276898,1799.8799999999992,313.02086805787064
transcript_3760,5836,1044,8582,846,0.8015422449001995,1798.9900000000002,286.2272719692716
transcript_49,5031,1218,7898,906,0.8335860195951728,1799.179999999999,263.38665392011933
transcript_3774,6146,1332,9309,967,0.824713710623667,1799.5499999999995,310.37759439859974
transcript_1163,5813,976,8980,738,0.7941370633288317,1799.7500000000005,299.37491318238636
transcript_594,6061,1065,9324,805,0.800347432962597,1799.389999999999,310.9053623728043
transcript_1605,6128,1111,8969,837,0.8041874092624209,1799.000000000001,299.1328515842133
transcript_3012,5180,1154,7922,894,0.8244302490336103,1798.9299999999985,264.22373299683727
transcript_4796,6326,1109,8972,845,0.8010597366957586,1799.7399999999996,299.1098714258727
transcript_1836,6351,1078,9720,783,0.7974611280052367,1799.240000000001,324.1368577843977
transcript_219,5262,1465,8234,1108,0.8507684202073397,1798.3799999999992,274.7139091849332
transcript_1188,5180,1043,8297,764,0.8126053699210475,1799.4299999999994,276.654273853387
transcript_2481,5251,1064,8100,823,0.8136410515982373,1799.4500000000005,270.08252521603816
transcript_2495,5636,1078,8504,828,0.8084889948317319,1799.2199999999998,283.5895554740388
transcript_3953,5790,1164,8717,867,0.8148325530301566,1797.9899999999998,290.89149550331206
transcript_1822,6845,1134,10162,847,0.7964317145152304,1799.9499999999994,338.74274285396825
transcript_4782,6122,1018,9725,728,0.7942520476974855,1798.44,324.4478548074998
transcript_543,5946,1103,9112,845,0.8061457886399754,1799.9500000000012,303.74177060473886
transcript_4972,5768,1030,8823,855,0.8010680660371121,1799.3600000000004,294.2046060821625
transcript_225,5471,1102,7874,861,0.8138382288602011,1799.4599999999978,262.5454302957557
transcript_231,6304,885,9991,668,0.7755897206728462,1798.8500000000006,333.2462406537509
transcript_4966,5555,959,8341,757,0.7962804222691467,1799.6799999999998,278.0827702702703
transcript_557,6232,1355,9414,1031,0.8253614724718588,1798.5499999999993,314.05298712852033
transcript_1349,5719,980,8575,790,0.7961062669219241,1799.89,285.85080199345515
transcript_2640,5889,1047,8936,814,0.8010380358324231,1798.7500000000005,298.073662265462
transcript_4231,5760,1140,8696,845,0.8129152681146857,1799.4299999999998,289.95848685417053
transcript_2898,5229,1220,8226,938,0.8300194593355682,1797.8799999999997,274.5233274745812
transcript_4557,6143,1101,9031,809,0.8029254998729097,1799.4199999999996,301.13036422847364
transcript_3238,5902,1307,8606,1006,0.8263792745734792,1798.5400000000018,287.0995362905465
transcript_2126,6218,1141,9165,884,0.8058953952054905,1799.6000000000008,305.5679039786618
transcript_966,6548,1090,9959,817,0.7959486377393175,1797.9799999999996,332.33962557981744
transcript_972,5583,1462,8629,1053,0.8446915362306423,1799.4300000000003,287.7244460745902
transcript_4543,5344,952,7963,772,0.7990192215201166,1799.62,265.48938109156376
transcript_2132,6468,1002,9998,753,0.7874701733992082,1799.9,333.2851825101394
transcript_2654,5420,1108,8334,840,0.8153562780176263,1799.1499999999996,277.9312453102855
transcript_4225,6157,1078,9480,851,0.8002964709776216,1799.8200000000004,316.03160316031597
transcript_5113,6034,1216,8893,908,0.815989325881805,1798.91,296.61294895242116
transcript_3562,6338,1423,9561,1035,0.8293646803811405,1798.3200000000002,318.9977312158014
transcript_1375,5521,1048,8548,807,0.8071477707330594,1799.880000000001,284.95233015534353
transcript_1413,5493,1011,8076,807,0.8034503030253975,1798.5699999999997,269.4140344829504
transcript_782,5546,969,8169,807,0.7976335035278999,1798.84,272.4755953836917
transcript_3204,6141,1194,9123,932,0.8122518794866168,1798.98,304.2724210385885
transcript_3210,6854,1324,9698,986,0.8138512719795117,1799.3899999999985,323.37625528651404
transcript_1407,5887,1222,8901,938,0.818874795042209,1799.2800000000002,296.81872749099637
transcript_796,5257,1016,7953,793,0.8081444397644586,1798.2799999999986,265.35356006851015
transcript_1361,5327,980,7904,769,0.8026942076702229,1798.5700000000004,263.67614271337777
transcript_5107,6132,1202,9150,891,0.8131541668839397,1796.6,305.5772013803852
transcript_2668,5465,903,8189,724,0.7908003870982886,1797.2500000000005,273.3843371818055
transcript_3576,5883,1337,8847,1020,0.8293008176716938,1799.9699999999998,294.90491508191803
transcript_4219,6247,974,9656,721,0.7873597470689857,1799.5400000000004,321.94894250752964
transcript_2683,7119,1147,10033,858,0.7941927976968888,1799.0300000000004,334.61365291295857
transcript_4594,6766,1247,9415,932,0.8082501618060773,1797.4100000000003,314.28555532683134
transcript_4580,7051,1274,10197,937,0.8069041385885709,1798.8800000000006,340.11162501111795
transcript_769,5282,1213,7995,865,0.8283716903549294,1798.5099999999998,266.72078553914076
transcript_3589,5983,1108,8996,820,0.8060908264385505,1799.4799999999998,299.9533198479561
transcript_2697,6197,1021,9071,799,0.7934814684218222,1799.9000000000003,302.3834657480971
transcript_2867,5361,1003,8155,786,0.804801047762924,1796.9100000000008,272.3007830108351
transcript_741,5090,1139,7869,858,0.8245903528571931,1799.5000000000002,262.3728813559322
transcript_999,5792,1052,8632,789,0.8031234208788193,1799.0700000000002,287.8820724040754
transcript_755,6091,1047,9068,785,0.7979379550742107,1798.86,302.45822354157633
transcript_2873,5308,1107,8573,853,0.8172359947080319,1798.5899999999997,285.990692709289
transcript_754,5935,942,8803,729,0.7881577806673403,1799.2999999999988,293.5474906908244
transcript_2872,5743,1165,8901,846,0.8156990404508355,1798.54,296.9408520244198
transcript_2866,5210,1246,8305,902,0.8328364789558761,1799.78,276.86717265443554
transcript_998,5651,1080,8559,813,0.8084548108206644,1799.7099999999996,285.34597240666557
transcript_740,5323,952,8320,729,0.7993859021824491,1799.5800000000006,277.3980595472276
transcript_768,5319,1342,7949,941,0.8394780556167711,1798.8300000000002,265.13900702123044
transcript_4581,6094,1428,8875,1007,0.8335031745757753,1799.5800000000008,295.9023772213515
transcript_2696,5744,1005,8358,823,0.7986152736625939,1797.4500000000007,278.9952432612867
transcript_3588,6186,1047,9198,793,0.7965233907311321,1799.2199999999991,306.7329175976258
transcript_2682,5687,956,8794,723,0.793755147923322,1798.4000000000003,293.39412811387893
transcript_4595,6327,1129,9246,884,0.8030873621602277,1797.6900000000005,308.59603157385305
transcript_797,5195,919,8048,749,0.7975366116590205,1798.87,268.4351843101503
transcript_1406,5875,1233,8734,944,0.8200999261436254,1799.6999999999998,291.1818636439407
transcript_3211,6252,1288,9102,967,0.8192571976421514,1798.9299999999998,303.5804617189107
transcript_4218,6252,1138,9549,863,0.8050914093784565,1799.0100000000004,318.47516133873626
transcript_3577,6035,1208,8990,899,0.815215558103155,1799.73,299.7116234101782
transcript_2669,5611,860,8356,686,0.782733243955903,1798.6700000000003,278.73929069812687
transcript_5106,6561,1125,9689,816,0.7993650702692227,1799.3199999999993,323.0887224062425
transcript_1360,5449,1090,8187,873,0.8129467210904077,1799.1800000000014,273.024377772096
transcript_1374,4917,1052,7899,814,0.8185972774905764,1797.9499999999991,263.6002113518175
transcript_3563,6145,1323,9181,967,0.8239519097713461,1799.449999999999,306.12687209980845
